model,train_metrics,val_metrics,test_metrics
GCN,"{'pearson_r': tensor(0.7592, device='cuda:0'), 'mae': 0.7906080087025961, 'mse': 1.2425158421198528, 'rmse': 1.0984806060791015, 'r2': 0.5570237369295384}","{'pearson_r': tensor(0.6835, device='cuda:0'), 'mae': 0.9078210890293121, 'mse': 1.8013502359390259, 'rmse': 1.3389797806739807, 'r2': 0.4216799984376867}","{'pearson_r': tensor(0.6770, device='cuda:0'), 'mae': 0.9064529240131378, 'mse': 1.4373074173927307, 'rmse': 1.1972105503082275, 'r2': 0.44631437644550337}"
