model,train_metrics,val_metrics,test_metrics
GCN,"{'pearson_r': tensor(0.6429, device='cuda:0'), 'mae': 1.014844799041748, 'mse': 1.7418844064076742, 'rmse': 1.3102052291234334, 'r2': 0.39703947935111766}","{'pearson_r': tensor(0.6818, device='cuda:0'), 'mae': 1.0026116967201233, 'mse': 1.6354263424873352, 'rmse': 1.278578758239746, 'r2': 0.463605293518181}","{'pearson_r': tensor(0.6603, device='cuda:0'), 'mae': 0.9543779790401459, 'mse': 1.4957865476608276, 'rmse': 1.221725344657898, 'r2': 0.42293238222350477}"
