model,train_metrics,val_metrics,test_metrics
GCN,"{'pearson_r': tensor(0.6018, device='cuda:0'), 'mae': 1.0795733481645584, 'mse': 1.9599406719207764, 'rmse': 1.3876557052135468, 'r2': 0.3535210430427722}","{'pearson_r': tensor(0.6543, device='cuda:0'), 'mae': 1.025608777999878, 'mse': 1.7583945989608765, 'rmse': 1.3260446786880493, 'r2': 0.42478045039587065}","{'pearson_r': tensor(0.6051, device='cuda:0'), 'mae': 1.0175403356552124, 'mse': 1.6983869075775146, 'rmse': 1.3032217025756836, 'r2': 0.357173924901787}"
