model,train_metrics,val_metrics,test_metrics
GCN,"{'pearson_r': tensor(0.3564, device='cuda:0'), 'mae': 3.249670457839966, 'mse': 13.5769224802653, 'rmse': 3.6650720596313477, 'r2': -4.014465232458237}","{'pearson_r': tensor(0.4351, device='cuda:0'), 'mae': 3.348688006401062, 'mse': 13.883365154266357, 'rmse': 3.72516405582428, 'r2': -3.5081034131416073}","{'pearson_r': tensor(0.2615, device='cuda:0'), 'mae': 3.3472036123275757, 'mse': 14.171725749969482, 'rmse': 3.7621026039123535, 'r2': -4.479712111501914}"
