model,train_metrics,val_metrics,test_metrics
GCN,"{'auc': 0.7892774332749117, 'prauc': 0.9157036474594903, 'acc': 0.769913967611336, 'prc': 0.9148539905926948, 'f1': 0.8667417375129591}","{'auc': 0.7931425594342018, 'prauc': 0.9264970619241264, 'acc': 0.79453125, 'prc': 0.9252213914979894, 'f1': 0.8827480916030535}","{'auc': 0.8028913834951457, 'prauc': 0.924187082021708, 'acc': 0.8296469155844156, 'prc': 0.9223641822772957, 'f1': 0.9052281428481768}"
