model,train_metrics,val_metrics,test_metrics
GCN,"{'pearson_r': tensor(0.9392, device='cuda:0'), 'mae': 0.3686795860528946, 'mse': 0.3656721219420433, 'rmse': 0.5776974697907765, 'r2': 0.8746779943805785}","{'pearson_r': tensor(0.8486, device='cuda:0'), 'mae': 0.6614126265048981, 'mse': 0.8801455497741699, 'rmse': 0.9371967017650604, 'r2': 0.7095924623905557}","{'pearson_r': tensor(0.8765, device='cuda:0'), 'mae': 0.6436985433101654, 'mse': 0.6262688040733337, 'rmse': 0.7884952425956726, 'r2': 0.7604852331931917}"
