model,train_metrics,val_metrics,test_metrics
GCN,"{'pearson_r': tensor(0.6423, device='cuda:0'), 'mae': 1.0103928446769714, 'mse': 1.7131681442260742, 'rmse': 1.2998318274815877, 'r2': 0.38856165627826605}","{'pearson_r': tensor(0.6665, device='cuda:0'), 'mae': 1.0196122527122498, 'mse': 1.6995940804481506, 'rmse': 1.3035907745361328, 'r2': 0.44363897884961456}","{'pearson_r': tensor(0.6553, device='cuda:0'), 'mae': 0.9577701687812805, 'mse': 1.5123193264007568, 'rmse': 1.228502631187439, 'r2': 0.4164523653189256}"
