model,train_metrics,val_metrics,test_metrics
GAT,"{'auc': 0.9856218928546938, 'prauc': 0.9953293620312132, 'acc': 0.9566919975186104, 'prc': 0.9952722206301523, 'f1': 0.972010760787072}","{'auc': 0.8244557823129252, 'prauc': 0.9654995743903924, 'acc': 0.8529829545454546, 'prc': 0.9645743342638191, 'f1': 0.9120748299319729}","{'auc': 0.900136165577342, 'prauc': 0.9722608308413194, 'acc': 0.9146634615384616, 'prc': 0.9709716419737916, 'f1': 0.9489641211339325}"
